"","n10","n50","n100","n1000"
"2975",0.784255841633936,0.696468180747856,0.654505824884387,0.670461579591883
"2976",0.879484170892125,0.611055180732718,0.671679193817275,0.680873214357393
"2977",0.286829105928855,0.629151007640818,0.658672377016577,0.688308537985388
"2978",0.658700959190212,0.672345341779166,0.602762074382029,0.676851471986371
"2979",0.632839607039033,0.616091436113007,0.712433511609876,0.660110688141967
"2980",0.755128401406129,0.643046351543378,0.773799490736893,0.710966440189432
"2981",0.420718340206729,0.58292641171277,0.678201209478886,0.648363132301266
"2982",0.67087038797601,0.725883649633452,0.642399868240492,0.691443789674751
"2983",0.74093405792009,0.58493150530603,0.719130289074106,0.684235110547913
"2984",0.736341378813712,0.717620807509516,0.63920538692427,0.684943368501232
"2985",0.87359199845433,0.604528519200582,0.714079302114217,0.667737548563516
"2986",0.884310008887073,0.557508383120936,0.585751744550133,0.678988549569532
"2987",0.824887715067507,0.602157707112931,0.672209257539592,0.668529146772785
"2988",0.465150803101272,0.694039899820778,0.739502767275894,0.671357251670422
"2989",0.787348750374608,0.717821853651844,0.590001069266182,0.682901307343831
"2990",0.621262318065326,0.667437609280911,0.687237519534776,0.680689001266566
"2991",0.732692282176068,0.546677224624293,0.592638144953899,0.657702130192626
"2992",0.657027633427865,0.672948718519124,0.661188862429141,0.652855919094635
"2993",0.776851515698063,0.57112278029502,0.739356719863554,0.660263159881801
"2994",0.869519104928811,0.727384883751396,0.688121769106923,0.696784536551087
"2995",0.871799150230835,0.679884668979509,0.661052218457454,0.662267813647915
"2996",0.649821863206566,0.765859156789858,0.7103966714561,0.665676501769628
"2997",0.568507704791866,0.658849248227168,0.736250814561607,0.634981699630137
"2998",0.668758448400301,0.732951016031836,0.661949961564993,0.67587632797529
"2999",0.206732263587705,0.741660263379549,0.699379725121455,0.662995967252831
"3000",0.360077650089642,0.65119280869445,0.624778457558272,0.675244804888506
"3001",0.647593473207836,0.631154807596733,0.760396896422008,0.689947434074364
"3002",0.858905601495709,0.671235125873598,0.683168206277857,0.668218781976278
"3003",0.859544532494026,0.710379948861645,0.70063334588523,0.658660444101185
"3004",0.698604824782569,0.718513357195959,0.73068374082348,0.662826859875128
"3005",0.558738876241205,0.701412522104293,0.701612458004144,0.632788448958549
"3006",0.515562223158642,0.608412912436588,0.630696491007634,0.654536728365691
"3007",0.278564664719822,0.732487390244429,0.694264964096997,0.64708778620028
"3008",0.805513758527613,0.77590435870833,0.706718179079989,0.652860315644174
"3009",0.465461064435086,0.729897009751201,0.722209350244819,0.662618082941739
"3010",0.847088156068837,0.734832940497849,0.786029609655371,0.65417778626786
"3011",0.603799767568459,0.764465904356243,0.661212039180459,0.652934869054978
"3012",0.606735153470766,0.741566749777429,0.713973172484077,0.669122286462525
"3013",0.482726842289709,0.641855792749563,0.673745415105434,0.684785670304411
"3014",0.857186119370132,0.708334317013295,0.608704645151409,0.682493401071534
"3015",0.252075153191194,0.552359620910277,0.600592746918717,0.653169027388882
"3016",0.716873161747266,0.672050773205087,0.721591227913234,0.676251850614567
"3017",0.62956533871636,0.654031125410664,0.70806138391279,0.687946100489074
"3018",0.722150899218234,0.684117188491766,0.645480673516428,0.658288297824716
"3019",0.532684122879793,0.670793042377732,0.676239405755395,0.640007010545246
"3020",0.802783212379594,0.627279832064997,0.672344055949139,0.7043199248768
"3021",0.758284842037285,0.729282625819459,0.581836328478598,0.666364632053058
"3022",0.808335883667799,0.749606339511118,0.615895359688549,0.677983584934036
"3023",0.79126296601602,0.701757120445217,0.663468675446985,0.667106574865573
"3024",0.866983635257592,0.543706846980461,0.613838296784874,0.674750620832688
"3025",0.735568051513269,0.680254874151286,0.604887788879341,0.665663964658768
"3026",0.870025296799375,0.616002134875314,0.579345693555119,0.699905044085778
"3027",0.731381123275036,0.6380784468101,0.661513521591945,0.687673488389953
"3028",0.409774060226361,0.774493163758011,0.713302397320275,0.653705268883901
"3029",0.422457474412505,0.666778774495886,0.689501569217682,0.693741469266622
"3030",0.522018841138759,0.735489434841837,0.562260767358299,0.674550296953643
"3031",0.769609569258479,0.643548827531326,0.651483099366822,0.6592907338867
"3032",0.898064394849456,0.730663347921676,0.683819638238586,0.678285859005151
"3033",0.644715232646885,0.689703718014953,0.690999055360064,0.686510460245987
"3034",0.626007537265788,0.690062418656155,0.68703238366685,0.67564160826432
"3035",0.651159945840523,0.558107217003731,0.563521107748351,0.657544652520448
"3036",0.775840949783729,0.684188537881912,0.743644162747441,0.672694313521436
"3037",0.522921397019225,0.483012696921884,0.659679778456309,0.667635630116813
"3038",0.663047723961575,0.717950546952362,0.580176517742324,0.678367206700934
"3039",0.51147172817961,0.698657289850199,0.770116429276344,0.678850727607935
"3040",0.733944515252423,0.716656657838621,0.752301100622417,0.699713069895797
"3041",0.669853207974376,0.619881254620346,0.632785675793868,0.674041477216404
"3042",0.69277844612998,0.792926505756597,0.586914645743704,0.669522095498526
"3043",0.612502201770325,0.675040858796688,0.741059278660686,0.662072137544901
"3044",0.618780497875778,0.71037604133333,0.580351809855675,0.685109146883344
"3045",0.58031010363266,0.742772133461605,0.614541020659843,0.642195261334574
"3046",0.872794385104137,0.671329706539128,0.523604598535613,0.655905243706267
"3047",0.692598456723664,0.599171300422499,0.618566380584004,0.688157937433586
"3048",0.660587791486431,0.681511443267811,0.736005437394452,0.68042931453415
"3049",0.422277575585929,0.765576094392514,0.760425330437372,0.663610374232561
"3050",0.738387714342538,0.708757938733822,0.637793600096824,0.665021723019273
"3051",0.578098187734435,0.634992594623652,0.683421750751406,0.67093241689259
"3052",0.686130311693101,0.697465566265066,0.712208707088687,0.670719487545056
"3053",0.360846417904291,0.755056412747552,0.704514003026434,0.698017128055682
"3054",0.331874394221373,0.702608349755688,0.594721719503984,0.671884192900172
"3055",0.897072705658209,0.621674488634276,0.618034564714505,0.661085437070792
"3056",0.535913769636156,0.707074831553826,0.757749216895021,0.657589949890988
"3057",0.909338637427533,0.694101221407653,0.734035617882159,0.680867864579688
"3058",0.522878285246736,0.670200983362456,0.661032445010123,0.681420029916622
"3059",0.635272025736343,0.731782563080103,0.721844042764622,0.665486816163177
"3060",0.843644496553443,0.624874925771427,0.569949390011269,0.684244023285738
"3061",0.773645427879226,0.774241486918318,0.753133115789738,0.690249097099218
"3062",0.850558565222059,0.771222932212159,0.748626342944277,0.70436375544738
"3063",0.755639437780658,0.757918492799065,0.716071548088716,0.641340986930175
"3064",0.652386486039468,0.652799317194293,0.728761098045233,0.655228689818873
"3065",0.603591244655581,0.617785745786428,0.568284552306849,0.661791725480601
"3066",0.759027998299618,0.555312896263482,0.732016487707547,0.675784649778159
"3067",0.613332319364114,0.693725215614964,0.605489642961149,0.667336705937652
"3068",0.789651118258837,0.597551978572035,0.68356560237786,0.667403852200144
"3069",0.900702252324462,0.562905692228352,0.788282886451047,0.708721546039448
"3070",0.428566113665709,0.57379413809813,0.736828724408459,0.686269129945183
"3071",0.836323980067206,0.700694447558116,0.767327451596563,0.683735379948128
"3072",0.818455385342124,0.661560260924916,0.649698847854175,0.669243158452072
"3073",0.82879288480972,0.709186166012629,0.626235872782502,0.662495190733601
"3074",0.577047752541606,0.659990374991665,0.736645240853126,0.680576750779431
"3075",0.784889681258816,0.787915335848885,0.673188469229996,0.681535683912843
"3076",0.583972017280534,0.733989487325025,0.702413069876625,0.666593057863908
"3077",0.907499656042639,0.677399897970653,0.787218321944359,0.689638663840129
"3078",0.736770253411263,0.675775636221106,0.67647856921028,0.674186333390517
"3079",0.757060115910489,0.769128962900042,0.710311542580408,0.683792081090209
"3080",0.526113061124079,0.755566562237169,0.613820988097146,0.678374315026079
"3081",0.729700174902791,0.728390811299966,0.660905241647849,0.689882560108747
"3082",0.689402228292843,0.683307471854076,0.652284561472792,0.681724363044633
"3083",0.500346987363037,0.673152779845305,0.665357288420887,0.669452971135018
"3084",0.727308099535726,0.610135389374305,0.707439653848295,0.671723460744329
"3085",0.526440339729657,0.622415103794931,0.746878378580402,0.678396218288938
"3086",0.727814136739054,0.644287469125945,0.649317626465197,0.688511186571376
"3087",0.249100207127953,0.709346781083756,0.679130296714707,0.678998727404818
"3088",0.782244067011197,0.662433542310535,0.666348173966716,0.639673588458021
"3089",0.694705693333112,0.644606960842198,0.594693856717679,0.665807023831118
"3090",0.623649130303556,0.631493587451267,0.648340721045223,0.682351903201985
"3091",0.699669899581603,0.62079079271901,0.680224710935062,0.695015298788994
"3092",0.664311234587853,0.68070719053516,0.713869620121772,0.667591706735934
"3093",0.591132082121762,0.738245057878542,0.645429242142311,0.670610584215126
"3094",0.335317341031917,0.711665930704925,0.638831886553194,0.658123762675437
"3095",0.898965869250657,0.727433118228769,0.672005475368506,0.682727017413589
"3096",0.824915472288829,0.663414616396826,0.672501581042565,0.642580359027891
"3097",0.520969390115304,0.782158947138391,0.672532695571133,0.663997121164535
"3098",0.210440440698185,0.705533452840681,0.708412484717371,0.673969693342006
"3099",0.782388404936375,0.735425044446952,0.6863995396477,0.641251436767293
"3100",0.777008523568013,0.705815434894174,0.723694384867327,0.667816264265072
"3101",0.573237315851966,0.651963162630135,0.683828708454274,0.678602767378594
"3102",0.454295702373457,0.735807467018725,0.674302229011536,0.67190223267315
"3103",0.928240970139903,0.712804807455869,0.71121286171996,0.713465200491914
"3104",0.627180567802448,0.634684908651014,0.655765886113788,0.697956373836989
"3105",0.40831863124829,0.676222119382233,0.67822232123205,0.681690858429588
"3106",0.786199439327526,0.638809152904831,0.688027050409418,0.678478416774582
"3107",0.871709241265417,0.671736121599459,0.709285777252844,0.689288355615312
"3108",0.530091788578962,0.667594762873058,0.650187251152111,0.668900864161895
"3109",0.840914802699657,0.777883742741722,0.711941372308199,0.659569135926478
"3110",0.502507086618825,0.745154729721836,0.663830698696851,0.661620898961896
"3111",0.533612397708945,0.677913143943476,0.742387287847766,0.687810101424892
"3112",0.650765066835346,0.736643070462872,0.731762031756495,0.706888989718891
"3113",0.734143563202042,0.660859524338038,0.685378176493439,0.683153030870866
"3114",0.83104833691041,0.699986078223775,0.71118689640655,0.69672626737901
"3115",0.397880830878978,0.668795938709498,0.568724420267428,0.677666253682885
"3116",0.490362839111443,0.810047700518087,0.645571188169703,0.67341493358839
"3117",0.673291366318634,0.752118759470643,0.662428877648041,0.647781396478413
"3118",0.578357676447439,0.552027283918799,0.679382964789817,0.659003226708797
"3119",0.334441363983936,0.678476240458469,0.666892614725813,0.698428391493155
"3120",0.763062131331841,0.647228790526285,0.675177369870317,0.679780822664811
"3121",0.825134921231469,0.748718237222127,0.567667966051443,0.673185619970815
"3122",0.416264703841721,0.637224599634711,0.650326691906696,0.692566190346207
"3123",0.837587848727053,0.627827002005173,0.664253467604424,0.673532424244558
"3124",0.378940777636078,0.686505206201046,0.697364882498254,0.656812288080373
"3125",0.514785432161346,0.727303945291713,0.733682757391945,0.659312565723287
"3126",0.419974677360862,0.779149208006506,0.65160872780165,0.641215588017519
"3127",0.718968271522799,0.71938440624211,0.617969948094216,0.684341992156747
"3128",0.649599949107551,0.656792308397425,0.628177759180325,0.669143073265927
"3129",0.860183571996646,0.695327834758106,0.579986596180108,0.675782762357739
"3130",0.335823432125428,0.666695952849456,0.660420277866854,0.697254326456173
"3131",0.794669527622217,0.706094252308851,0.648218185779577,0.661632071514623
"3132",0.959427322802163,0.669704811446289,0.662142578454674,0.683754441922232
"3133",0.462081520072513,0.712255212799306,0.665253015596718,0.683160649470081
"3134",0.544996972860105,0.638167631739232,0.718974446082578,0.677251593063382
"3135",0.514246134791337,0.628582859978591,0.741683377966429,0.674218860309521
"3136",0.835363136358363,0.66468898320939,0.63366728767682,0.662728424863565
"3137",0.631998167677768,0.621670033925864,0.621705860218155,0.693079516229968
"3138",0.592108637492965,0.703949139149953,0.671141794099012,0.674147396114924
"3139",0.805753260183216,0.662507376615439,0.644203067235308,0.680208459496924
"3140",0.798799986591763,0.700522876163676,0.687784687570577,0.67230639204202
"3141",0.686639953712967,0.825819478162408,0.688063960148251,0.684078303940898
"3142",0.515587506662044,0.714308580148232,0.706020873403611,0.666074252384625
"3143",0.326302961272589,0.6677786865378,0.643759338430362,0.652622604031975
"3144",0.587693874449556,0.670750675658341,0.533411176212311,0.675721857627217
"3145",0.0829999420717198,0.615435107580323,0.665526307929418,0.657922228457779
"3146",0.696986228483776,0.625593778918597,0.65811393014561,0.656462013914811
"3147",0.4933675385257,0.61143450639646,0.741923212034432,0.681126974901236
"3148",0.65724813554118,0.784519451632578,0.670994418381451,0.680548135593245
"3149",0.758464254131305,0.626087075921394,0.701654397090221,0.695431524504163
"3150",0.564258698339437,0.695877743540789,0.745011718923664,0.654788092609258
"3151",0.710917816855167,0.754277693266657,0.733238560459977,0.688275250387503
"3152",0.864905505298283,0.690728356398914,0.692413903926623,0.661722116949183
"3153",0.70984517805623,0.717751960398967,0.611363307402095,0.669059931639272
"3154",0.591487762473879,0.68411540674051,0.674912531901964,0.677606747547731
"3155",0.854394240627532,0.737948027966495,0.734327490172152,0.695205344222486
"3156",0.2957755505401,0.662476782996677,0.604671706369686,0.671486026263268
"3157",0.872988429504678,0.63083735428285,0.657355012778504,0.658906656425748
"3158",0.669166983286822,0.759233899028177,0.679894912985686,0.697381949077355
"3159",0.739346921547837,0.627728960068145,0.681872883366577,0.679108951083075
"3160",0.697889179918381,0.653080618308484,0.693953163526223,0.662229423141768
"3161",-0.121270544085887,0.6442552481837,0.734085511149084,0.712626440304216
"3162",0.360727456120363,0.680548159475805,0.635238017975982,0.689671480351461
"3163",0.76665165097216,0.502794332866827,0.713128834365703,0.721542339855595
"3164",0.780061860546104,0.62075760440736,0.687130204489259,0.680645800357233
"3165",0.811028644398778,0.759466884013058,0.66614716234644,0.665728536547893
"3166",0.708359158931421,0.751353503401451,0.68932701555435,0.677259082546162
"3167",0.827867372645484,0.642800745806979,0.69345015273824,0.649776384410662
"3168",0.369689778206651,0.713587375104503,0.694931743155433,0.691005335518367
"3169",0.812818637854569,0.772704508082425,0.668825215653135,0.692250054244531
"3170",0.66995199939929,0.703336598660727,0.595972519012937,0.697298312839926
"3171",0.426406637340526,0.604582406681947,0.696021970256017,0.679269257452588
"3172",0.679572856416315,0.499850072461518,0.693634000026007,0.676876151550636
"3173",0.7333364714911,0.604996302036174,0.613701925647352,0.688454253504336
"3174",0.66449929143175,0.740918077879846,0.687572462467883,0.693702427947861
"3175",0.685555342039573,0.759300801234933,0.669233309584637,0.703671675277578
"3176",0.763978776212032,0.63239728012158,0.658039315207559,0.675246621840019
"3177",0.48381518583362,0.55024099924872,0.681698302042866,0.671054275444639
"3178",0.290598270683099,0.610996944288458,0.732463105006044,0.681288300779163
"3179",0.776131589693935,0.625396621754684,0.706852968594987,0.664859408674723
"3180",0.517628865143352,0.736665756999002,0.708230691800709,0.639723525745135
"3181",0.79865085389406,0.70301649038925,0.71875383298885,0.684822945108341
"3182",0.771357511457288,0.701865559749612,0.611203391328487,0.662057413455035
"3183",0.790737374043627,0.690785162464189,0.67704673859612,0.666191969077247
"3184",0.391613203532182,0.685768289321627,0.617564964099844,0.637751672397112
"3185",0.62981055850932,0.647663842756034,0.703050093599049,0.656282610034072
"3186",0.693797133347148,0.660983335569377,0.682525880414886,0.674517933687794
"3187",0.485102271680855,0.670747960254193,0.558749447008519,0.677713911652545
"3188",0.599484689023208,0.727592956903627,0.735768904388814,0.676210959481707
"3189",0.418674349338089,0.726196224155993,0.670502765891754,0.64504354086352
"3190",0.327989315703889,0.584297443944713,0.611868207040094,0.67087499288993
"3191",0.640989066222619,0.713313168898429,0.58866067202068,0.642971915988948
"3192",0.294700438311642,0.683995221535072,0.615703215958051,0.677511502540082
"3193",0.530849594893423,0.69263154103986,0.637426284274405,0.685694991937297
"3194",0.758859835899055,0.558382729599216,0.733334362956756,0.696995487956197
"3195",0.869490488303162,0.679317491282792,0.571705447732335,0.675825177207377
"3196",0.800784687657736,0.626082489988534,0.651199269331321,0.669721090627109
"3197",0.681489476079235,0.777301472084723,0.705387906935491,0.681919550494498
"3198",0.538741494060941,0.648356067091921,0.761676717607726,0.683601342553328
"3199",0.585884410349334,0.583093567306414,0.775484630033776,0.661282655924719
"3200",0.304581084912281,0.691250434961856,0.725187273114028,0.688410453820085
"3201",0.503363498406947,0.702417323883412,0.629127983404836,0.699490230973777
"3202",0.698135966693994,0.751271595707358,0.71383603212657,0.668599461016506
"3203",0.894265154205338,0.650835050177055,0.687324806208103,0.665511416999479
"3204",0.695647697707764,0.655222874642443,0.738131273460874,0.673136224115553
"3205",0.351462247979952,0.551486351771181,0.635360514903076,0.672180639950546
"3206",0.638102011931011,0.643623432068605,0.610711088649037,0.656259214834658
"3207",0.428354253628991,0.653649565096996,0.805253377784561,0.67508825790343
"3208",0.775611572784021,0.658488027272107,0.625326285327265,0.667874343834568
"3209",0.448029797624037,0.718774906453024,0.554580932134397,0.671153462796647
"3210",0.162772074456102,0.716436066804456,0.68841112684707,0.667944023342837
"3211",0.866869604336754,0.666262080199446,0.570013624234965,0.675693461024289
"3212",0.672326235311328,0.693911378078718,0.681827096030359,0.688708095482392
"3213",0.839703096785323,0.643710572440718,0.721325762093557,0.696903157287392
"3214",0.82642654834092,0.727773616298925,0.752955732639302,0.67307983084703
"3215",0.529421596173023,0.751016636770645,0.70875956023318,0.669706011981302
"3216",0.802987224313394,0.610762265549375,0.661336865286027,0.685247641364199
"3217",0.406716255900049,0.683823379791134,0.638915370195731,0.682994299338498
"3218",0.864379348644064,0.750290439277341,0.734680402146569,0.659313903181035
"3219",0.62077672062323,0.759237788369188,0.689226643969816,0.680456728414439
"3220",0.533449560533851,0.524824707660371,0.661527564027296,0.646880940658266
"3221",0.593135209100779,0.685610685933147,0.666491219841519,0.639630860559631
"3222",0.0604670543386508,0.716748774421011,0.666197633423752,0.660317801813773
"3223",0.865948505185793,0.703040992994912,0.685518411977958,0.665305929972174
"3224",0.288922104772114,0.573024268687779,0.757925614540189,0.661706878375549
"3225",0.727675411437448,0.603078358102554,0.693855495808648,0.701325923841742
"3226",0.556828189077992,0.725692438202668,0.722803915542684,0.682088178991803
"3227",0.817976385891503,0.720609169610097,0.718048491215432,0.666890540468576
"3228",0.867352439580046,0.571291290876914,0.627305313396871,0.660926201678658
"3229",0.690866478699642,0.792969459220186,0.692026162802983,0.674822211767475
"3230",0.724618653048417,0.71988631961654,0.576389940220721,0.698182471583541
"3231",0.667321612023598,0.629349886739057,0.680141850354321,0.700735185341729
"3232",0.545294944390026,0.670156453757844,0.66254461298894,0.66158602333035
"3233",0.379987055541493,0.647408507427556,0.726167885957499,0.674712456353314
"3234",0.830680854199187,0.585689715755237,0.678593203723959,0.674360237576002
"3235",0.509336834461347,0.681933139270968,0.703450636709102,0.676458287565331
"3236",0.585519011258022,0.65869220625908,0.678895653523423,0.67474859322734
"3237",0.60774267679078,0.633772974010292,0.699933465464356,0.67308653021331
"3238",0.581416346579451,0.655945039746075,0.709623395351195,0.644850317360056
"3239",0.700719788780195,0.66508680844651,0.671726348879678,0.695534617880643
"3240",0.529581729210973,0.717409779692356,0.718437021797266,0.697808952287979
"3241",0.816957689465229,0.680015283729843,0.650100505296113,0.675046123543628
"3242",0.600523617245721,0.768219037683361,0.730466520715129,0.665986369646911
"3243",0.643255813547362,0.631425618389377,0.653413766049441,0.672478787080828
"3244",0.645421603347269,0.740506903514228,0.665376307333038,0.694842626425996
"3245",0.666137160258517,0.684267027896538,0.684948421272403,0.676227355519264
"3246",0.617205758125041,0.643121053317203,0.714006996275274,0.670749697455434
"3247",0.853704075307213,0.62029650337593,0.657613839732665,0.660901312207757
"3248",0.769389124641615,0.763405606002249,0.635889852440168,0.698185714673979
"3249",0.629387772367874,0.742351112601855,0.680176141359538,0.697223301621933
"3250",0.608463669849502,0.626071277313682,0.724392698724552,0.675564020176352
"3251",0.257478280647947,0.646399305623269,0.666336903676411,0.662519234193484
"3252",0.802922679802251,0.670694936083034,0.808471725413579,0.660517261018329
"3253",0.713288785579143,0.529240047188459,0.659971444775945,0.667436806678081
"3254",0.517009146217184,0.723848915692399,0.651099451532186,0.688486677276237
"3255",0.574339634516843,0.683203085681561,0.710249436419359,0.679638619162428
"3256",0.652307869192813,0.748113328489794,0.654531554172583,0.679195344132842
"3257",0.55326808306798,0.730451926890243,0.745144445626764,0.67959474264188
"3258",0.484883924133096,0.566730157363027,0.697206078150323,0.678317421616908
"3259",0.687179422375517,0.695327300000121,0.711730491243382,0.699558826045878
"3260",0.767600673113466,0.687591621233673,0.658035835219105,0.676860338798421
"3261",0.922625870668482,0.617615608091196,0.612157805776432,0.66283818916504
"3262",0.803076558467897,0.743769867450113,0.800854435235307,0.672958834638797
"3263",0.0769312432830601,0.664854494177126,0.717106856920317,0.659331949283832
"3264",0.651075549607146,0.670240323521842,0.624433604311624,0.663743786560229
"3265",0.336687244816603,0.692988721842522,0.668639572287163,0.66560126590548
"3266",0.66698856103972,0.686441488936642,0.601018929139227,0.691329643175299
"3267",0.474703958781588,0.641512987749806,0.762136265066618,0.684263175109287
"3268",0.858071165930744,0.659285114039546,0.656291266168444,0.69307856274723
"3269",0.886246447003916,0.736744189409839,0.571435589304403,0.671741127687055
"3270",0.888438547864649,0.671271557400501,0.627215917407814,0.666966575421938
"3271",0.588061306653794,0.640608374951534,0.648514524906562,0.690082816941159
"3272",0.749992290309707,0.663698966713372,0.602985263632188,0.70133921608566
"3273",0.72784123400113,0.505304163789455,0.60893447087347,0.689302177709005
"3274",0.715990330176188,0.577893715230395,0.689502955804021,0.679565251731824
"3275",0.15890216226527,0.793346523143251,0.729165917799386,0.666593415686152
"3276",0.768118012420711,0.795061019135503,0.621950838125048,0.672202538847948
"3277",0.65450770595173,0.782047223720426,0.631683215358843,0.695585613272419
"3278",0.825204333094853,0.545034871314528,0.732485693418924,0.659402529487718
"3279",0.6208234077093,0.678227933778962,0.729310993512129,0.691434230243197
"3280",0.484624015087099,0.679860732488086,0.673135529531784,0.676108482956801
"3281",0.891889557803078,0.672969673888615,0.674719469051719,0.68659802113886
"3282",0.726092462426826,0.708725437054131,0.72813765959027,0.684166641750779
"3283",0.677364466311,0.754573134318247,0.651883088791826,0.678301166786581
"3284",0.898601796893034,0.70898209172879,0.644703926847868,0.663237023681862
"3285",0.6424693723869,0.74311199077893,0.756537561611424,0.691755937797469
"3286",0.640534761090746,0.73408295468632,0.625505255030379,0.67404530481164
"3287",0.585962359933689,0.574203243128491,0.692901435461685,0.696530927146507
"3288",0.766494165477099,0.765195049725264,0.75396335234378,0.691134972282079
"3289",0.852844748588115,0.625919209983542,0.638224859558027,0.66547541105069
"3290",0.40566961869553,0.73174159776933,0.719982593098271,0.668164519903128
"3291",0.691020414042764,0.552858517773836,0.595515014005915,0.684036089742324
"3292",0.771209135695393,0.719351981711775,0.689144039148123,0.685566689754558
"3293",0.688826324597138,0.529577412131786,0.670509818092111,0.664805344778679
"3294",0.374995855636341,0.721085592527696,0.677337063204966,0.686643719713791
"3295",0.876469579535512,0.723546990012038,0.569401286572755,0.673446029588308
"3296",0.131770921724343,0.69307036108234,0.628092983874355,0.676241391164235
"3297",0.582797330713627,0.776198268288891,0.653964972789107,0.690999996079805
"3298",0.66182514276355,0.779297599850484,0.657237609579803,0.676161254800104
"3299",0.761478706530839,0.752227374351328,0.639826263181361,0.679114787468583
"3300",0.739260390160002,0.728465992295594,0.63877392755883,0.657779170699267
"3301",0.902504118353884,0.700140536908599,0.645832608643229,0.675640210200732
"3302",0.554985645411676,0.676626414499848,0.673578939100673,0.677536905479968
"3303",0.66548257100801,0.700805920248108,0.737020783058823,0.661209489159833
"3304",0.549087453735856,0.597361728561049,0.698278923849053,0.663790320327621
"3305",0.682307861955309,0.665619773254979,0.568483543536956,0.651844955023302
"3306",0.599614513967802,0.726230359139352,0.706262173221853,0.693438796763359
"3307",0.290271242866074,0.562536638813232,0.668434090775143,0.691588645799348
"3308",0.696453041997291,0.628101076754351,0.690428717305343,0.660914047817131
"3309",0.63776306555395,0.748805524079515,0.719212418531921,0.660955812435768
"3310",0.684587324274601,0.665798739976527,0.621725175142761,0.686315824860354
"3311",0.82143794046864,0.7474914785537,0.653591715563384,0.658270804345537
"3312",0.599276969537785,0.721029448900822,0.547094785582739,0.639588841110516
"3313",0.307610378794029,0.58953770794302,0.67185317013292,0.67891360817492
"3314",0.133231142862815,0.724800638033288,0.66029874880837,0.693806596412242
"3315",0.683662779146986,0.672728534717845,0.712001896597318,0.673121239491905
"3316",0.765972957608666,0.660533039110555,0.63194934976545,0.697812676192281
"3317",0.587416290643386,0.677723533546674,0.641608796438712,0.694659944255389
"3318",0.683093672934761,0.724316485510108,0.635746263734884,0.658299429557503
"3319",0.425076410935298,0.641179501564081,0.636911353035566,0.661781683691856
"3320",0.57573188139932,0.629983784582629,0.76827045945558,0.678705590487479
"3321",0.795819627318744,0.543013710065817,0.724223211061067,0.672391002957893
"3322",0.862785614398364,0.773961016493437,0.698978463930937,0.66305475218668
"3323",0.521492524966955,0.631384604696898,0.648052848757887,0.643937919104384
"3324",0.709166887780282,0.646327780307227,0.763289709910294,0.645607299377302
"3325",0.312607158841145,0.699062164957218,0.611174061019037,0.685578519751212
"3326",0.417990261635956,0.765270921829658,0.660304415471315,0.683538286223955
"3327",0.481789364802206,0.680168846131044,0.731431188315048,0.689474788952622
"3328",0.64533474059527,0.710457357351589,0.640058875421181,0.663804441813811
"3329",0.404051338287266,0.662499800238087,0.741009774425235,0.68159608616726
"3330",0.900020160489705,0.594739024808101,0.771839733674091,0.661541097741422
"3331",0.679897679981222,0.7007467032576,0.703932846198567,0.651871201632788
"3332",0.441676272540485,0.716281719788701,0.57977213598484,0.677625045211287
"3333",0.726607622564237,0.623945270744504,0.630021746438341,0.658049580216231
"3334",0.761355849282943,0.509933755590783,0.728773794489805,0.670111136038522
"3335",0.578646779003256,0.704013061097113,0.639758324981818,0.695254502576826
"3336",0.726382245412486,0.746761596810669,0.638338483870453,0.675108418872507
"3337",0.546843195154189,0.591106858507633,0.703724970863233,0.692937785742044
"3338",0.758003822191144,0.668956535481464,0.674521563636458,0.684254820337956
"3339",0.528460105379728,0.702568479674565,0.674272022330137,0.685760920931325
"3340",0.703150420448204,0.640516248376146,0.738018299658056,0.700424844602131
"3341",0.297278794016384,0.750419807460184,0.647324687138242,0.665369693918169
"3342",0.748280545388635,0.742630633712026,0.642905748804134,0.666463697071799
"3343",0.540961632645658,0.654176251035186,0.678415249728477,0.660170701511292
"3344",0.820874886003203,0.660390368751925,0.60120075684865,0.677070707020562
"3345",0.735003266409439,0.586380326616957,0.6734739365696,0.659744019353566
"3346",0.493487366003336,0.763475854964222,0.687261288693182,0.658194046143009
"3347",0.312812894587606,0.719930747410049,0.641409118128133,0.660719833783001
"3348",0.242088458730311,0.809965057308563,0.661623721539875,0.700729426155098
"3349",0.637966546889308,0.647002072861335,0.588854643595254,0.667424392905774
"3350",0.535691010525518,0.701055247041997,0.709269130879962,0.666281432845415
"3351",0.376274403542771,0.562301106394332,0.567000593579346,0.673218969816356
"3352",0.058093288448539,0.675871061946286,0.691661346047347,0.671227790063346
"3353",0.670387016871672,0.5772311308677,0.663739091318329,0.65933399931788
"3354",-0.0464807190042389,0.762481883783503,0.643504117147262,0.683744843691498
"3355",0.785472532337882,0.694847660483974,0.642057226817448,0.703925075142217
"3356",0.702858693989764,0.756019975356584,0.586794136450391,0.654130625432919
"3357",0.17339620230954,0.759073892063833,0.691837460171457,0.676579721590546
"3358",0.591834024633669,0.630035573834407,0.764679449636123,0.665935767368585
"3359",0.613986658924139,0.646120839762572,0.695632942189655,0.672807619742238
"3360",0.740803812614347,0.743049938848373,0.714431293594977,0.676237566431925
"3361",0.769420947446701,0.637856339122969,0.751106536330111,0.699461907541789
"3362",0.723539081932338,0.643336165878242,0.63314938961387,0.673861093105398
